CustomerID,BillingMonth,TotalConsumption,TotalAmount,PaymentStatus
577,2024-06-01,233.15,30.62,Unpaid
577,2024-05-01,596.62,96.87,Unpaid
577,2024-04-01,637.06,76.71,Paid
577,2024-03-01,924.61,169.99,Unpaid
577,2024-02-01,463.97,74.94,Paid
577,2024-01-01,751.39,93.6,Paid
577,2023-12-01,653.27,99.62,Unpaid
578,2024-11-01,817.94,135.64,Unpaid
578,2024-10-01,383.19,69.05,Paid
578,2024-09-01,805.3,100.74,Paid
578,2024-08-01,972.87,119.35,Paid
578,2024-07-01,548.75,104.36,Unpaid
578,2024-06-01,914.48,156.43,Paid
578,2024-05-01,535.22,99.73,Paid
578,2024-04-01,248.5,40.94,Unpaid
578,2024-03-01,296.77,58.88,Unpaid
578,2024-02-01,722.88,92.49,Paid
578,2024-01-01,863.53,126.9,Unpaid
578,2023-12-01,913.57,120.17,Paid
579,2024-11-01,939.59,147.95,Paid
579,2024-10-01,395.05,78.46,Paid
579,2024-09-01,943.12,141.88,Unpaid
579,2024-08-01,420.49,60.74,Paid
579,2024-07-01,749.84,141.08,Paid
579,2024-06-01,202.67,30.29,Paid
579,2024-05-01,867.98,157.85,Paid
579,2024-04-01,937.72,172.19,Unpaid
579,2024-03-01,648.93,124.88,Paid
579,2024-02-01,863.12,153.39,Paid
579,2024-01-01,245.84,30.8,Paid
579,2023-12-01,366.87,46.31,Paid
580,2024-11-01,558.43,82.92,Unpaid
580,2024-10-01,892.41,163.11,Unpaid
580,2024-09-01,421.36,77.34,Paid
580,2024-08-01,968.91,143.59,Unpaid
580,2024-07-01,633.25,79.73,Paid
580,2024-06-01,377.91,62.02,Paid
580,2024-05-01,713.17,117.43,Paid
580,2024-04-01,606.51,95.29,Unpaid
580,2024-03-01,697.74,126.57,Unpaid
580,2024-02-01,528.89,67.35,Paid
580,2024-01-01,543.57,101.87,Paid
580,2023-12-01,363.66,50.68,Paid
581,2024-11-01,949.89,117.26,Unpaid
581,2024-10-01,685.52,83.94,Paid
581,2024-09-01,224.54,31.62,Unpaid
581,2024-08-01,779.99,113.3,Unpaid
581,2024-07-01,343.49,45.98,Paid
581,2024-06-01,277.92,50.38,Unpaid
581,2024-05-01,462.72,60.56,Unpaid
581,2024-04-01,319.45,43.35,Paid
581,2024-03-01,619.38,86.69,Unpaid
581,2024-02-01,724.39,114.46,Paid
581,2024-01-01,880.45,154.72,Paid
581,2023-12-01,297.27,37.8,Paid
582,2024-11-01,687.16,123.08,Unpaid
582,2024-10-01,258.48,48.64,Paid
582,2024-09-01,264.98,32.21,Paid
582,2024-08-01,372.16,57.03,Paid
582,2024-07-01,638.01,112.97,Paid
582,2024-06-01,202.72,33.77,Unpaid
582,2024-05-01,882.0,119.82,Paid
582,2024-04-01,366.0,59.51,Paid
582,2024-03-01,716.41,127.09,Unpaid
582,2024-02-01,529.29,90.68,Unpaid
582,2024-01-01,966.52,133.91,Unpaid
582,2023-12-01,203.19,26.78,Paid
583,2024-11-01,403.2,78.25,Unpaid
583,2024-10-01,526.82,93.19,Unpaid
583,2024-09-01,206.27,25.32,Unpaid
583,2024-08-01,320.83,55.53,Unpaid
583,2024-07-01,894.08,168.6,Paid
583,2024-06-01,752.91,132.78,Unpaid
583,2024-05-01,648.68,91.51,Unpaid
583,2024-04-01,647.64,108.63,Paid
583,2024-03-01,981.87,145.55,Paid
583,2024-02-01,278.36,50.28,Unpaid
583,2024-01-01,424.64,67.47,Paid
583,2023-12-01,959.27,144.4,Paid
584,2024-11-01,220.1,30.92,Unpaid
584,2024-10-01,559.29,91.77,Unpaid
584,2024-09-01,561.3,78.12,Unpaid
584,2024-08-01,479.25,70.58,Unpaid
584,2024-07-01,812.13,126.7,Paid
584,2024-06-01,832.53,138.43,Unpaid
584,2024-05-01,330.85,61.69,Unpaid
584,2024-04-01,508.48,61.63,Paid
584,2024-03-01,926.47,170.81,Paid
584,2024-02-01,584.66,83.37,Unpaid
584,2024-01-01,676.75,86.01,Paid
584,2023-12-01,591.95,90.21,Paid
585,2024-11-01,287.29,36.08,Paid
585,2024-10-01,653.8,124.07,Unpaid
585,2024-09-01,342.8,51.61,Paid
585,2024-08-01,429.54,80.52,Unpaid
585,2024-07-01,284.5,37.44,Paid
585,2024-06-01,258.17,51.02,Unpaid
585,2024-05-01,662.5,90.78,Paid
585,2024-04-01,509.06,70.22,Unpaid
585,2024-03-01,488.66,64.69,Paid
585,2024-02-01,592.53,112.78,Unpaid
585,2024-01-01,882.64,121.01,Unpaid
585,2023-12-01,796.69,144.95,Unpaid
586,2024-11-01,684.46,91.01,Paid
586,2024-10-01,350.88,46.25,Paid
586,2024-09-01,984.45,122.85,Unpaid
586,2024-08-01,446.06,85.32,Paid
586,2024-07-01,586.45,79.51,Unpaid
586,2024-06-01,223.91,44.52,Unpaid
586,2024-05-01,376.31,56.56,Unpaid
586,2024-04-01,519.59,98.54,Paid
586,2024-03-01,679.18,85.46,Unpaid
586,2024-02-01,210.75,29.84,Unpaid
586,2024-01-01,551.57,70.98,Paid
586,2023-12-01,408.96,78.95,Paid
587,2024-11-01,859.56,159.94,Paid
587,2024-10-01,475.42,65.85,Unpaid
587,2024-09-01,858.15,122.41,Paid
587,2024-08-01,397.3,60.67,Unpaid
587,2024-07-01,858.36,141.72,Paid
587,2024-06-01,483.34,86.51,Paid
587,2024-05-01,499.53,82.86,Paid
587,2024-04-01,682.0,97.16,Unpaid
587,2024-03-01,684.6,129.72,Unpaid
587,2024-02-01,780.21,104.88,Unpaid
587,2024-01-01,937.57,161.13,Unpaid
587,2023-12-01,230.65,42.32,Unpaid
588,2024-11-01,323.99,46.53,Paid
588,2024-10-01,743.95,102.83,Unpaid
588,2024-09-01,501.28,75.04,Paid
588,2024-08-01,770.87,139.8,Unpaid
588,2024-07-01,988.2,163.57,Paid
588,2024-06-01,720.98,132.76,Paid
588,2024-05-01,433.35,86.41,Paid
588,2024-04-01,715.37,102.98,Paid
588,2024-03-01,788.38,123.19,Unpaid
588,2024-02-01,266.91,48.37,Unpaid
588,2024-01-01,760.04,96.65,Paid
588,2023-12-01,405.59,77.3,Paid
589,2024-11-01,583.36,109.36,Unpaid
589,2024-10-01,987.77,169.59,Paid
589,2024-09-01,628.72,88.97,Unpaid
589,2024-08-01,891.73,113.18,Unpaid
589,2024-07-01,712.74,130.8,Unpaid
589,2024-06-01,470.35,77.61,Paid
589,2024-05-01,776.12,110.96,Paid
589,2024-04-01,316.4,60.56,Unpaid
589,2024-03-01,768.82,101.16,Paid
589,2024-02-01,393.56,58.37,Paid
589,2024-01-01,778.04,152.59,Paid
589,2023-12-01,830.93,119.9,Paid
590,2024-11-01,363.65,66.36,Unpaid
590,2024-10-01,339.17,47.54,Paid
590,2024-09-01,634.38,100.54,Paid
590,2024-08-01,885.71,174.31,Unpaid
590,2024-07-01,286.86,52.08,Unpaid
590,2024-06-01,742.97,143.61,Unpaid
590,2024-05-01,242.58,39.15,Unpaid
590,2024-04-01,246.28,41.47,Paid
590,2024-03-01,371.57,64.69,Paid
590,2024-02-01,306.71,59.34,Unpaid
590,2024-01-01,715.87,101.9,Paid
590,2023-12-01,601.59,76.12,Paid
591,2024-11-01,397.46,62.9,Unpaid
591,2024-10-01,368.21,66.9,Unpaid
591,2024-09-01,790.3,155.12,Unpaid
591,2024-08-01,307.57,56.6,Unpaid
591,2024-07-01,584.29,92.41,Unpaid
591,2024-06-01,792.73,95.89,Paid
591,2024-05-01,633.88,88.19,Unpaid
591,2024-04-01,394.18,59.45,Unpaid
591,2024-03-01,640.47,124.09,Unpaid
591,2024-02-01,976.36,144.31,Paid
591,2024-01-01,772.3,109.32,Paid
591,2023-12-01,655.67,79.71,Paid
592,2024-11-01,861.15,171.58,Unpaid
592,2024-10-01,646.22,88.36,Unpaid
592,2024-09-01,836.26,136.8,Paid
592,2024-08-01,980.04,125.52,Unpaid
592,2024-07-01,334.71,49.22,Paid
592,2024-06-01,654.3,84.87,Paid
592,2024-05-01,433.38,55.08,Unpaid
592,2024-04-01,331.76,58.05,Unpaid
592,2024-03-01,636.84,124.24,Unpaid
592,2024-02-01,919.07,128.91,Paid
592,2024-01-01,999.05,148.97,Unpaid
592,2023-12-01,369.25,66.75,Paid
593,2024-11-01,816.32,147.08,Paid
593,2024-10-01,571.05,101.54,Unpaid
593,2024-09-01,732.21,89.98,Unpaid
593,2024-08-01,880.72,168.1,Paid
593,2024-07-01,398.21,54.22,Paid
593,2024-06-01,497.57,82.21,Paid
593,2024-05-01,998.46,122.67,Paid
593,2024-04-01,532.43,78.36,Unpaid
593,2024-03-01,910.86,142.71,Paid
593,2024-02-01,339.24,64.26,Paid
593,2024-01-01,767.23,139.57,Unpaid
593,2023-12-01,529.89,72.89,Paid
594,2024-11-01,240.06,38.07,Unpaid
594,2024-10-01,893.82,137.08,Unpaid
594,2024-09-01,410.54,51.2,Unpaid
594,2024-08-01,895.88,134.19,Paid
594,2024-07-01,824.55,104.96,Paid
594,2024-06-01,918.7,150.97,Paid
594,2024-05-01,429.61,57.36,Unpaid
594,2024-04-01,755.37,94.35,Unpaid
594,2024-03-01,936.31,129.34,Paid
594,2024-02-01,627.78,103.75,Unpaid
594,2024-01-01,248.48,44.48,Unpaid
594,2023-12-01,848.17,162.62,Unpaid
595,2024-11-01,567.8,95.94,Paid
595,2024-10-01,679.96,102.95,Paid
595,2024-09-01,858.33,161.88,Unpaid
595,2024-08-01,659.55,91.59,Unpaid
595,2024-07-01,871.21,148.09,Unpaid
595,2024-06-01,789.46,134.66,Unpaid
595,2024-05-01,891.41,173.92,Paid
595,2024-04-01,234.08,33.51,Paid
595,2024-03-01,380.96,50.77,Paid
595,2024-02-01,610.66,104.88,Unpaid
595,2024-01-01,409.93,55.85,Paid
595,2023-12-01,316.33,39.95,Paid
596,2024-11-01,395.42,59.19,Unpaid
596,2024-10-01,499.34,97.45,Unpaid
596,2024-09-01,361.11,68.23,Paid
596,2024-08-01,648.71,108.18,Unpaid
596,2024-07-01,974.65,163.53,Unpaid
596,2024-06-01,912.18,145.13,Paid
596,2024-05-01,607.61,95.25,Unpaid
596,2024-04-01,560.8,79.26,Paid
596,2024-03-01,820.08,127.43,Paid
596,2024-02-01,393.59,50.04,Unpaid
596,2024-01-01,274.91,52.13,Unpaid
596,2023-12-01,499.92,89.42,Unpaid
597,2024-11-01,278.63,47.96,Unpaid
597,2024-10-01,226.52,33.89,Unpaid
597,2024-09-01,721.21,95.94,Unpaid
597,2024-08-01,618.5,75.73,Paid
597,2024-07-01,513.14,70.59,Unpaid
597,2024-06-01,434.3,68.8,Unpaid
597,2024-05-01,370.37,59.31,Unpaid
597,2024-04-01,585.7,77.85,Paid
597,2024-03-01,435.36,70.45,Paid
597,2024-02-01,342.26,59.47,Paid
597,2024-01-01,330.41,48.59,Unpaid
597,2023-12-01,882.19,113.06,Unpaid
598,2024-11-01,797.51,148.59,Unpaid
598,2024-10-01,794.11,111.43,Unpaid
598,2024-09-01,319.38,57.55,Paid
598,2024-08-01,764.03,108.81,Unpaid
598,2024-07-01,697.21,92.34,Unpaid
598,2024-06-01,312.16,37.67,Unpaid
598,2024-05-01,849.91,125.71,Paid
598,2024-04-01,315.15,39.77,Paid
598,2024-03-01,620.97,85.76,Unpaid
598,2024-02-01,208.5,32.49,Paid
598,2024-01-01,267.99,32.4,Unpaid
598,2023-12-01,585.28,108.12,Unpaid
599,2024-11-01,776.8,126.48,Paid
599,2024-10-01,361.95,47.02,Paid
599,2024-09-01,923.9,145.99,Paid
599,2024-08-01,276.46,34.27,Paid
599,2024-07-01,977.76,142.82,Unpaid
599,2024-06-01,894.87,138.38,Paid
599,2024-05-01,434.72,68.04,Unpaid
599,2024-04-01,712.41,117.97,Unpaid
599,2024-03-01,580.5,109.93,Paid
599,2024-02-01,934.63,157.38,Paid
599,2024-01-01,725.76,144.35,Paid
599,2023-12-01,777.92,123.78,Unpaid
600,2024-11-01,848.84,145.88,Unpaid
600,2024-10-01,420.73,54.2,Paid
600,2024-09-01,921.76,147.15,Unpaid
600,2024-08-01,924.38,124.95,Unpaid
600,2024-07-01,200.27,38.18,Unpaid
600,2024-06-01,346.43,52.33,Paid
600,2024-05-01,351.65,43.32,Paid
600,2024-04-01,548.38,83.32,Unpaid
600,2024-03-01,210.79,38.7,Unpaid
600,2024-02-01,203.19,38.47,Unpaid
600,2024-01-01,843.58,143.74,Unpaid
600,2023-12-01,526.68,83.8,Paid
601,2024-11-01,329.91,63.5,Paid
601,2024-10-01,965.53,148.25,Unpaid
601,2024-09-01,287.25,44.75,Paid
601,2024-08-01,272.6,36.2,Paid
601,2024-07-01,637.63,80.33,Paid
601,2024-06-01,676.25,94.09,Unpaid
601,2024-05-01,473.03,65.12,Unpaid
601,2024-04-01,492.58,89.26,Unpaid
601,2024-03-01,965.2,139.3,Unpaid
601,2024-02-01,625.89,104.88,Paid
601,2024-01-01,782.55,136.12,Paid
601,2023-12-01,663.59,91.14,Paid
602,2024-11-01,276.36,50.32,Paid
602,2024-10-01,681.1,104.41,Unpaid
602,2024-09-01,460.68,69.71,Paid
602,2024-08-01,870.94,121.57,Unpaid
602,2024-07-01,733.85,130.59,Paid
602,2024-06-01,282.15,47.68,Paid
602,2024-05-01,685.9,101.61,Unpaid
602,2024-04-01,687.69,102.38,Unpaid
602,2024-03-01,768.59,145.37,Unpaid
602,2024-02-01,709.14,135.28,Paid
602,2024-01-01,541.33,74.76,Unpaid
602,2023-12-01,539.15,101.03,Paid
603,2024-11-01,684.45,91.32,Paid
603,2024-10-01,967.1,166.56,Unpaid
603,2024-09-01,425.59,67.99,Paid
603,2024-08-01,946.81,177.64,Unpaid
603,2024-07-01,809.9,160.63,Paid
603,2024-06-01,944.5,118.53,Unpaid
603,2024-05-01,979.71,121.96,Paid
603,2024-04-01,204.67,36.34,Unpaid
603,2024-03-01,713.01,85.67,Paid
603,2024-02-01,243.13,38.7,Paid
603,2024-01-01,683.39,125.06,Unpaid
603,2023-12-01,963.39,121.93,Paid
604,2024-11-01,569.04,88.16,Paid
604,2024-10-01,932.82,140.38,Unpaid
604,2024-09-01,341.71,58.38,Paid
604,2024-08-01,385.85,58.88,Paid
604,2024-07-01,942.34,160.0,Paid
604,2024-06-01,728.4,134.22,Paid
604,2024-05-01,522.85,90.34,Paid
604,2024-04-01,548.11,94.5,Unpaid
604,2024-03-01,843.25,115.61,Paid
604,2024-02-01,823.72,119.05,Unpaid
604,2024-01-01,814.79,114.76,Paid
604,2023-12-01,765.26,151.04,Paid
605,2024-11-01,915.28,141.48,Paid
605,2024-10-01,624.24,123.86,Unpaid
605,2024-09-01,824.26,125.62,Paid
605,2024-08-01,453.58,69.44,Paid
605,2024-07-01,303.13,48.04,Unpaid
605,2024-06-01,722.15,111.26,Unpaid
605,2024-05-01,999.78,149.25,Paid
605,2024-04-01,924.54,111.52,Paid
605,2024-03-01,665.89,82.17,Unpaid
605,2024-02-01,493.8,63.33,Unpaid
605,2024-01-01,736.52,96.61,Paid
605,2023-12-01,351.07,42.68,Unpaid
606,2024-11-01,599.84,87.47,Unpaid
606,2024-10-01,817.81,144.5,Paid
606,2024-09-01,611.13,75.36,Unpaid
606,2024-08-01,869.3,107.37,Paid
606,2024-07-01,623.81,78.39,Paid
606,2024-06-01,721.4,103.17,Paid
606,2024-05-01,541.7,71.37,Paid
606,2024-04-01,833.26,144.59,Unpaid
606,2024-03-01,991.45,142.67,Paid
606,2024-02-01,213.4,38.35,Unpaid
606,2024-01-01,388.09,50.28,Unpaid
606,2023-12-01,503.17,82.41,Unpaid
607,2024-11-01,820.81,142.22,Paid
607,2024-10-01,402.3,58.82,Paid
607,2024-09-01,921.85,141.65,Unpaid
607,2024-08-01,523.33,63.66,Unpaid
607,2024-07-01,228.45,40.95,Paid
607,2024-06-01,862.24,128.9,Paid
607,2024-05-01,811.21,97.5,Paid
607,2024-04-01,900.73,172.63,Paid
607,2024-03-01,547.32,97.72,Paid
607,2024-02-01,608.62,119.6,Paid
607,2024-01-01,817.62,106.7,Paid
607,2023-12-01,273.09,49.69,Unpaid
608,2024-11-01,830.02,128.83,Unpaid
608,2024-10-01,348.72,49.03,Paid
608,2024-09-01,848.39,114.42,Paid
608,2024-08-01,615.6,75.83,Paid
608,2024-07-01,659.57,81.28,Unpaid
608,2024-06-01,699.93,91.48,Unpaid
608,2024-05-01,595.16,114.94,Paid
608,2024-04-01,455.96,83.7,Paid
608,2024-03-01,749.72,94.15,Unpaid
608,2024-02-01,336.64,61.63,Unpaid
608,2024-01-01,785.66,124.59,Unpaid
608,2023-12-01,270.63,35.6,Paid
609,2024-11-01,537.82,86.26,Unpaid
609,2024-10-01,961.13,163.7,Unpaid
609,2024-09-01,858.94,157.65,Unpaid
609,2024-08-01,277.11,39.25,Paid
609,2024-07-01,517.28,86.18,Unpaid
609,2024-06-01,905.05,137.44,Paid
609,2024-05-01,313.88,42.17,Unpaid
609,2024-04-01,210.24,40.35,Unpaid
609,2024-03-01,271.08,38.45,Unpaid
609,2024-02-01,567.42,109.84,Paid
609,2024-01-01,640.8,97.83,Paid
609,2023-12-01,782.03,106.1,Unpaid
610,2024-11-01,666.48,122.6,Unpaid
610,2024-10-01,660.43,82.16,Paid
610,2024-09-01,351.8,48.36,Paid
610,2024-08-01,758.01,146.91,Unpaid
610,2024-07-01,810.57,102.11,Paid
610,2024-06-01,788.04,109.37,Unpaid
610,2024-05-01,908.99,177.98,Unpaid
610,2024-04-01,881.05,141.22,Unpaid
610,2024-03-01,333.37,43.31,Paid
610,2024-02-01,629.73,122.9,Unpaid
610,2024-01-01,585.64,116.86,Unpaid
610,2023-12-01,235.48,28.62,Paid
611,2024-11-01,798.65,122.53,Unpaid
611,2024-10-01,952.26,127.06,Unpaid
611,2024-09-01,546.62,95.48,Paid
611,2024-08-01,699.37,103.19,Paid
611,2024-07-01,999.96,189.95,Unpaid
611,2024-06-01,834.7,121.74,Unpaid
611,2024-05-01,624.5,87.74,Unpaid
611,2024-04-01,745.88,125.49,Unpaid
611,2024-03-01,306.02,52.1,Unpaid
611,2024-02-01,794.66,148.12,Unpaid
611,2024-01-01,539.67,85.97,Unpaid
611,2023-12-01,944.57,155.33,Unpaid
612,2024-11-01,223.86,38.03,Paid
612,2024-10-01,286.76,51.99,Unpaid
612,2024-09-01,229.2,37.5,Paid
612,2024-08-01,813.91,142.51,Unpaid
612,2024-07-01,610.09,108.34,Paid
612,2024-06-01,762.31,139.02,Unpaid
612,2024-05-01,434.48,85.03,Paid
612,2024-04-01,222.76,40.67,Unpaid
612,2024-03-01,693.77,99.45,Paid
612,2024-02-01,943.72,116.29,Paid
612,2024-01-01,261.87,47.73,Unpaid
612,2023-12-01,941.34,167.65,Paid
613,2024-11-01,817.01,129.21,Unpaid
613,2024-10-01,929.56,143.32,Unpaid
613,2024-09-01,972.93,145.95,Paid
613,2024-08-01,655.97,108.39,Unpaid
613,2024-07-01,690.02,99.79,Paid
613,2024-06-01,932.22,112.65,Paid
613,2024-05-01,472.55,73.15,Unpaid
613,2024-04-01,904.71,109.43,Unpaid
613,2024-03-01,742.34,146.36,Paid
613,2024-02-01,734.8,138.69,Unpaid
613,2024-01-01,326.25,43.47,Unpaid
613,2023-12-01,525.87,102.12,Unpaid
614,2024-11-01,339.64,57.09,Paid
614,2024-10-01,858.33,123.02,Paid
614,2024-09-01,736.93,89.77,Paid
614,2024-08-01,467.12,60.71,Paid
614,2024-07-01,279.01,46.91,Paid
614,2024-06-01,202.61,30.59,Paid
614,2024-05-01,762.12,141.81,Unpaid
614,2024-04-01,507.75,86.13,Paid
614,2024-03-01,239.49,30.69,Unpaid
614,2024-02-01,566.75,84.06,Unpaid
614,2024-01-01,648.57,112.59,Paid
614,2023-12-01,996.59,193.31,Paid
615,2024-11-01,517.28,66.93,Paid
615,2024-10-01,407.99,62.21,Unpaid
615,2024-09-01,488.46,78.73,Unpaid
615,2024-08-01,770.15,151.01,Unpaid
615,2024-07-01,251.05,36.09,Paid
615,2024-06-01,708.55,87.31,Unpaid
615,2024-05-01,346.19,58.65,Paid
615,2024-04-01,573.53,98.22,Unpaid
615,2024-03-01,550.74,83.42,Unpaid
615,2024-02-01,747.49,106.4,Unpaid
615,2024-01-01,530.49,105.85,Unpaid
615,2023-12-01,484.59,65.0,Paid
616,2024-11-01,234.63,37.9,Unpaid
616,2024-10-01,699.12,90.26,Paid
616,2024-09-01,933.65,158.55,Unpaid
616,2024-08-01,491.58,71.02,Paid
616,2024-07-01,257.56,37.72,Paid
616,2024-06-01,366.2,46.63,Paid
616,2024-05-01,457.02,60.78,Paid
616,2024-04-01,735.0,131.25,Unpaid
616,2024-03-01,847.52,114.0,Paid
616,2024-02-01,802.68,122.71,Paid
616,2024-01-01,317.15,59.57,Paid
616,2023-12-01,457.96,61.1,Paid
617,2024-11-01,727.14,95.95,Unpaid
617,2024-10-01,951.31,134.45,Unpaid
617,2024-09-01,905.41,167.69,Paid
617,2024-08-01,314.55,61.29,Paid
617,2024-07-01,258.55,40.32,Unpaid
617,2024-06-01,469.68,66.13,Paid
617,2024-05-01,870.78,117.39,Unpaid
617,2024-04-01,954.72,123.75,Unpaid
617,2024-03-01,864.47,146.73,Paid
617,2024-02-01,466.77,73.36,Unpaid
617,2024-01-01,473.99,64.72,Unpaid
617,2023-12-01,876.03,167.72,Paid
618,2024-11-01,281.32,38.5,Unpaid
618,2024-10-01,367.71,66.44,Paid
618,2024-09-01,348.07,57.37,Unpaid
618,2024-08-01,868.77,105.26,Unpaid
618,2024-07-01,714.06,140.55,Paid
618,2024-06-01,652.53,106.94,Unpaid
618,2024-05-01,818.36,143.46,Unpaid
618,2024-04-01,392.71,62.81,Paid
618,2024-03-01,504.51,73.8,Paid
618,2024-02-01,632.1,114.07,Paid
618,2024-01-01,270.08,46.64,Paid
618,2023-12-01,597.99,115.86,Unpaid
619,2024-11-01,733.18,102.38,Paid
619,2024-10-01,391.33,75.09,Unpaid
619,2024-09-01,752.35,114.47,Paid
619,2024-08-01,610.03,89.06,Unpaid
619,2024-07-01,581.55,100.46,Paid
619,2024-06-01,588.51,102.65,Paid
619,2024-05-01,778.08,151.66,Paid
619,2024-04-01,341.96,51.88,Paid
619,2024-03-01,907.42,162.37,Unpaid
619,2024-02-01,221.0,27.75,Paid
619,2024-01-01,684.22,94.45,Paid
619,2023-12-01,404.78,76.38,Paid
620,2024-11-01,925.28,147.93,Unpaid
620,2024-10-01,979.38,192.25,Paid
620,2024-09-01,383.71,68.61,Unpaid
620,2024-08-01,788.1,129.12,Unpaid
620,2024-07-01,788.23,128.82,Paid
620,2024-06-01,271.69,36.18,Unpaid
620,2024-05-01,246.84,44.52,Unpaid
620,2024-04-01,433.37,79.19,Unpaid
620,2024-03-01,329.04,43.97,Paid
620,2024-02-01,674.86,92.39,Unpaid
620,2024-01-01,646.9,100.91,Paid
620,2023-12-01,911.44,162.84,Paid
621,2024-11-01,531.55,99.91,Paid
621,2024-10-01,420.35,63.93,Paid
621,2024-09-01,292.56,35.62,Paid
621,2024-08-01,295.61,53.27,Unpaid
621,2024-07-01,291.06,55.05,Paid
621,2024-06-01,993.24,197.74,Unpaid
621,2024-05-01,523.18,70.61,Unpaid
621,2024-04-01,382.64,60.91,Paid
621,2024-03-01,696.97,85.44,Paid
621,2024-02-01,314.36,44.1,Paid
621,2024-01-01,835.68,166.72,Paid
621,2023-12-01,224.95,43.26,Paid
622,2024-11-01,834.35,107.5,Unpaid
622,2024-10-01,854.58,105.32,Paid
622,2024-09-01,532.17,80.44,Paid
622,2024-08-01,436.01,59.13,Unpaid
622,2024-07-01,949.99,188.19,Paid
622,2024-06-01,775.68,117.51,Unpaid
622,2024-05-01,843.25,145.85,Unpaid
622,2024-04-01,467.44,74.58,Unpaid
622,2024-03-01,481.55,89.74,Unpaid
622,2024-02-01,504.03,74.94,Paid
622,2024-01-01,712.29,136.78,Unpaid
622,2023-12-01,598.65,72.57,Paid
623,2024-11-01,732.24,127.97,Unpaid
623,2024-10-01,325.04,59.95,Paid
623,2024-09-01,350.48,56.87,Unpaid
623,2024-08-01,807.03,151.33,Unpaid
623,2024-07-01,434.52,53.52,Unpaid
623,2024-06-01,791.86,118.39,Paid
623,2024-05-01,498.31,83.94,Unpaid
623,2024-04-01,799.65,106.71,Unpaid
623,2024-03-01,673.53,124.52,Paid
623,2024-02-01,594.28,105.21,Unpaid
623,2024-01-01,505.51,76.6,Unpaid
623,2023-12-01,589.25,87.18,Paid
624,2024-11-01,735.97,142.21,Unpaid
624,2024-10-01,969.54,125.1,Unpaid
624,2024-09-01,808.81,159.32,Paid
624,2024-08-01,498.45,71.94,Paid
624,2024-07-01,883.27,107.27,Paid
624,2024-06-01,236.03,43.87,Paid
624,2024-05-01,703.21,115.91,Paid
624,2024-04-01,610.41,120.18,Unpaid
624,2024-03-01,628.69,93.42,Unpaid
624,2024-02-01,238.82,46.44,Paid
624,2024-01-01,362.34,46.46,Unpaid
624,2023-12-01,591.17,98.12,Unpaid
625,2024-11-01,439.46,83.38,Unpaid
625,2024-10-01,696.13,107.92,Paid
625,2024-09-01,677.8,104.34,Unpaid
625,2024-08-01,603.94,106.44,Unpaid
625,2024-07-01,609.73,112.18,Paid
625,2024-06-01,624.84,78.71,Unpaid
625,2024-05-01,355.94,50.43,Unpaid
625,2024-04-01,438.77,84.11,Paid
625,2024-03-01,643.36,111.18,Unpaid
625,2024-02-01,278.81,36.52,Unpaid
625,2024-01-01,893.03,116.41,Unpaid
625,2023-12-01,904.36,167.01,Unpaid
626,2024-11-01,816.95,126.47,Paid
626,2024-10-01,631.82,121.98,Unpaid
626,2024-09-01,769.78,98.57,Unpaid
626,2024-08-01,458.55,80.83,Paid
626,2024-07-01,755.42,108.49,Paid
626,2024-06-01,599.27,118.47,Unpaid
626,2024-05-01,229.46,27.66,Unpaid
626,2024-04-01,445.34,75.94,Unpaid
626,2024-03-01,512.01,101.86,Unpaid
626,2024-02-01,631.48,84.16,Paid
626,2024-01-01,893.43,174.93,Unpaid
626,2023-12-01,863.38,119.11,Paid
627,2024-11-01,479.46,74.15,Paid
627,2024-10-01,232.77,37.28,Unpaid
627,2024-09-01,243.41,47.33,Paid
627,2024-08-01,997.03,131.84,Paid
627,2024-07-01,412.84,50.26,Paid
627,2024-06-01,376.82,60.75,Paid
627,2024-05-01,432.11,69.27,Paid
627,2024-04-01,918.69,130.07,Unpaid
627,2024-03-01,265.69,35.64,Paid
627,2024-02-01,968.23,174.99,Paid
627,2024-01-01,244.02,48.38,Paid
627,2023-12-01,963.32,115.9,Paid
628,2024-11-01,807.53,151.64,Unpaid
628,2024-10-01,879.44,153.07,Unpaid
628,2024-09-01,664.75,109.13,Unpaid
628,2024-08-01,300.29,50.68,Unpaid
628,2024-07-01,255.28,39.63,Paid
628,2024-06-01,332.94,43.13,Paid
628,2024-05-01,776.69,142.11,Paid
628,2024-04-01,428.49,83.46,Paid
628,2024-03-01,318.45,50.74,Paid
628,2024-02-01,716.51,108.06,Unpaid
628,2024-01-01,574.1,85.42,Unpaid
628,2023-12-01,665.6,120.96,Unpaid
629,2024-11-01,274.88,41.63,Paid
629,2024-10-01,790.52,101.11,Paid
629,2024-09-01,685.63,83.71,Paid
629,2024-08-01,461.03,68.15,Unpaid
629,2024-07-01,963.17,146.77,Unpaid
629,2024-06-01,896.36,148.95,Paid
629,2024-05-01,579.53,98.09,Paid
629,2024-04-01,447.49,63.38,Unpaid
629,2024-03-01,427.41,74.05,Unpaid
629,2024-02-01,889.66,140.93,Unpaid
629,2024-01-01,452.59,81.82,Paid
629,2023-12-01,889.33,146.62,Unpaid
630,2024-11-01,941.87,127.94,Unpaid
630,2024-10-01,424.86,82.99,Unpaid
630,2024-09-01,599.74,107.59,Unpaid
